Entity,Code,Day,Alpha,Beta,Gamma,Delta,Omicron (BA.1),Omicron (BA.2),Omicron (BA.2.12.1),Omicron (BA.2.75),Omicron (BA.4),Omicron (BA.5),Omicron (BQ.1),Omicron (XBB),Omicron (XBB.1.5),Omicron (XBB.1.16),Omicron (CH.1.1),Omicron (XBB.1.9),Omicron (XBB.2.3),Omicron (EG.5.1),Recombinant,non_who
Germany,DEU,2022-03-28,1,3,0,5,5002,31110,0,0,0,4,0,0,0,0,0,0,0,0,143,21
Germany,DEU,2022-04-11,0,0,0,6,1709,26513,3,0,2,81,0,0,0,0,0,0,0,0,159,20
Germany,DEU,2022-04-25,0,0,0,0,641,27022,22,0,21,77,0,0,0,0,0,0,0,0,212,7
Germany,DEU,2022-05-09,0,0,0,4,230,22402,115,0,60,231,0,0,0,0,0,0,0,0,171,2
Germany,DEU,2022-05-23,0,0,0,6,62,16270,307,0,189,832,0,0,0,0,0,0,0,0,167,6
Germany,DEU,2022-06-06,0,0,0,2,43,9702,683,1,509,3344,0,0,0,0,0,0,0,0,118,0
Germany,DEU,2022-06-20,0,0,0,2,7,5532,1003,1,1369,11759,0,0,0,0,0,0,0,0,120,2
Germany,DEU,2022-07-04,0,0,0,1,2,2883,863,4,1760,21271,0,0,0,0,0,0,0,0,129,3
Germany,DEU,2022-07-18,0,0,0,0,2,553,280,1,930,14175,0,0,0,0,0,0,0,0,72,0
Germany,DEU,2022-08-01,0,0,0,0,3,177,110,14,604,12986,0,0,0,0,0,0,0,0,50,2
Germany,DEU,2022-08-15,0,0,0,0,0,57,30,15,306,9292,1,0,0,0,0,0,0,0,31,1
Germany,DEU,2022-08-29,0,0,0,1,0,34,10,24,256,8685,3,0,0,0,0,0,0,0,28,0
Germany,DEU,2022-09-12,0,1,0,1,5,30,3,67,318,10172,23,1,0,0,0,0,0,0,33,2
Germany,DEU,2022-09-26,0,0,0,0,3,35,0,107,305,10052,78,4,0,0,0,0,0,0,16,2
Germany,DEU,2022-10-10,0,0,0,0,1,41,0,139,200,9565,320,10,0,0,0,0,0,0,32,0
Germany,DEU,2022-10-24,0,0,0,0,0,44,0,259,146,10362,675,22,0,0,0,0,0,0,37,0
Germany,DEU,2022-11-07,0,0,0,0,0,36,0,253,83,6929,844,35,0,0,6,0,0,0,22,0
Germany,DEU,2022-11-21,0,0,0,0,0,51,0,380,94,6207,1639,108,0,0,8,5,0,0,25,0
Germany,DEU,2022-12-05,0,0,0,1,1,34,0,521,84,5408,2396,95,3,0,42,8,0,0,49,1
Germany,DEU,2022-12-19,0,0,0,0,0,57,0,785,87,4963,3555,142,28,0,127,5,0,0,83,0
Germany,DEU,2023-01-02,0,0,0,0,0,29,0,569,21,2951,2642,70,41,0,161,2,0,0,90,0
Germany,DEU,2023-01-16,0,0,0,0,0,36,0,667,17,2401,2865,91,237,0,385,16,1,0,108,0
Germany,DEU,2023-01-30,0,0,0,0,0,29,0,597,7,1317,2288,76,519,0,480,91,1,0,163,0
Germany,DEU,2023-02-13,0,0,0,0,0,37,0,594,7,892,2211,43,1296,1,743,256,8,0,256,0
Germany,DEU,2023-02-27,0,0,0,0,0,11,0,454,4,454,1612,50,2131,0,763,479,7,0,276,0
Germany,DEU,2023-03-13,0,0,0,0,0,10,0,181,2,122,817,29,2283,3,496,590,10,0,208,0
Germany,DEU,2023-03-27,0,0,0,0,1,5,0,115,0,68,454,32,2183,7,331,644,12,0,141,1
Germany,DEU,2023-04-10,0,0,0,0,2,3,0,42,1,35,161,20,1385,14,144,510,12,1,48,1
Germany,DEU,2023-04-24,0,0,0,0,0,0,0,13,0,12,91,22,772,13,87,367,11,1,44,0
Germany,DEU,2023-05-08,0,0,0,0,0,0,0,3,0,0,12,5,179,8,23,109,5,2,13,0
Germany,DEU,2023-05-22,0,0,0,0,0,0,0,0,0,0,4,1,94,21,12,65,2,0,4,0
Germany,DEU,2023-06-05,0,0,0,0,0,0,0,2,0,1,6,3,85,9,9,57,13,1,6,0
Germany,DEU,2023-06-19,0,0,0,0,0,0,0,0,0,0,2,2,55,25,9,69,11,1,3,0
Germany,DEU,2023-07-03,0,0,0,0,0,1,0,2,0,0,0,0,35,19,1,43,5,8,0,0
Germany,DEU,2023-07-31,0,0,0,0,0,0,0,0,0,0,1,0,29,18,0,26,8,79,1,0
Germany,DEU,2023-08-14,0,0,0,0,0,0,0,2,0,0,0,0,25,21,0,38,7,98,3,0
Germany,DEU,2023-08-28,0,0,0,0,0,1,0,0,0,0,0,2,25,30,9,39,14,98,4,0
Germany,DEU,2023-09-11,0,0,0,0,0,2,0,0,0,0,0,1,17,30,5,56,15,85,3,0
Ghana,GHA,2021-03-01,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
Ghana,GHA,2021-07-19,1,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
Ghana,GHA,2021-08-02,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Ghana,GHA,2021-08-16,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ghana,GHA,2021-09-27,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Ghana,GHA,2021-12-20,0,0,0,3,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ghana,GHA,2022-01-03,0,0,0,1,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ghana,GHA,2022-06-20,0,0,0,0,0,7,0,0,81,22,0,0,0,0,0,0,0,0,0,0
Ghana,GHA,2022-07-04,0,0,0,0,0,6,0,0,81,17,0,0,0,0,0,0,0,0,0,0
Ghana,GHA,2022-09-26,0,0,0,0,0,0,0,0,1,3,161,0,0,0,0,0,0,0,0,0
Ghana,GHA,2022-10-10,0,0,0,0,3,0,0,0,0,9,192,0,0,0,0,0,0,0,0,0
Gibraltar,GIB,2021-03-15,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57
Gibraltar,GIB,2021-07-19,7,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gibraltar,GIB,2021-08-02,9,0,0,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Gibraltar,GIB,2021-08-16,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Gibraltar,GIB,2021-11-08,0,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gibraltar,GIB,2021-11-22,0,0,0,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gibraltar,GIB,2021-12-06,0,0,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gibraltar,GIB,2021-12-20,0,0,0,228,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece,GRC,2021-03-01,412,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105
Greece,GRC,2021-03-15,1146,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
Greece,GRC,2021-03-29,506,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
Greece,GRC,2021-04-12,483,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67
Greece,GRC,2021-04-26,693,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140
Greece,GRC,2021-05-10,929,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159
Greece,GRC,2021-05-24,666,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286
Greece,GRC,2021-06-07,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
Greece,GRC,2021-06-21,77,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99
Greece,GRC,2021-07-19,106,9,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Greece,GRC,2021-08-02,21,1,0,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Greece,GRC,2021-08-16,7,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Greece,GRC,2021-09-13,0,0,0,742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece,GRC,2021-09-27,0,0,0,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece,GRC,2021-10-11,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece,GRC,2021-11-08,0,0,0,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece,GRC,2021-11-22,0,0,0,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece,GRC,2021-12-06,0,0,0,774,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece,GRC,2021-12-20,0,0,0,415,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece,GRC,2022-01-03,0,0,0,16,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece,GRC,2022-01-17,0,0,0,31,135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece,GRC,2022-01-31,0,0,0,6,318,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece,GRC,2022-02-14,0,0,0,9,714,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece,GRC,2022-02-28,0,0,0,17,1165,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece,GRC,2022-03-28,0,0,0,0,129,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece,GRC,2022-04-11,0,0,0,0,173,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece,GRC,2022-04-25,0,0,0,0,53,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece,GRC,2022-05-09,0,0,0,0,11,275,1,0,0,1,0,0,0,0,0,0,0,0,1,0
Greece,GRC,2022-06-20,0,0,0,0,0,102,32,0,74,214,0,0,0,0,0,0,0,0,5,0
Greece,GRC,2022-07-04,0,0,0,0,0,103,38,0,80,513,0,0,0,0,0,0,0,0,13,0
Greece,GRC,2022-07-18,0,0,0,0,0,53,28,0,58,576,0,0,0,0,0,0,0,0,6,0
Greece,GRC,2022-08-01,0,0,0,0,0,20,13,0,40,597,0,0,0,0,0,0,0,0,8,0
Greece,GRC,2022-08-15,0,0,0,0,0,5,2,1,20,572,0,0,0,0,0,0,0,0,5,0
Greece,GRC,2022-08-29,0,0,0,0,0,0,0,0,7,123,0,0,0,0,0,0,0,0,1,0
Greece,GRC,2022-09-12,0,0,0,0,0,0,0,0,5,310,2,0,0,0,0,0,0,0,4,0
Greece,GRC,2022-09-26,0,0,0,0,0,1,0,9,9,498,7,0,0,0,0,0,0,0,0,0
Greece,GRC,2022-10-10,0,0,0,0,0,6,0,19,8,517,7,3,0,0,0,0,0,0,0,0
Greece,GRC,2022-10-24,0,0,0,0,0,5,0,31,12,608,39,11,0,0,0,0,0,0,1,0
Greece,GRC,2022-11-07,0,0,0,0,0,6,0,49,14,401,68,36,0,0,2,0,0,0,0,0
Greece,GRC,2022-11-21,0,0,0,0,0,9,0,61,18,545,178,42,0,0,9,0,0,0,2,0
Greece,GRC,2022-12-05,0,0,0,0,0,9,0,53,4,418,227,40,3,0,14,0,0,0,0,0
Greece,GRC,2022-12-19,0,0,0,0,0,8,0,71,3,396,367,44,2,0,29,1,0,0,5,0
Greece,GRC,2023-01-02,0,0,0,0,0,8,0,66,3,180,259,49,5,0,35,0,0,0,5,0
Greece,GRC,2023-01-16,0,0,0,0,0,4,0,114,0,167,343,32,30,0,79,0,0,0,6,0
Greece,GRC,2023-01-30,0,0,0,0,0,5,0,97,0,90,279,9,46,0,59,1,0,0,12,0
Greece,GRC,2023-02-13,0,0,0,0,0,0,0,60,0,47,189,5,36,0,28,40,0,0,7,0
Greece,GRC,2023-02-27,0,0,0,0,0,3,0,74,0,24,216,1,104,0,44,68,0,0,7,0
Greece,GRC,2023-03-13,0,0,0,0,0,1,0,60,0,8,141,2,122,0,55,66,0,0,7,0
Greece,GRC,2023-03-27,0,0,0,0,0,0,0,26,0,3,80,3,105,0,13,42,0,0,2,0
Greece,GRC,2023-04-10,0,0,0,0,0,0,0,5,0,2,67,2,125,5,5,50,0,0,5,0
Greece,GRC,2023-04-24,0,0,0,0,0,0,0,0,0,0,29,2,121,17,9,59,1,0,4,0
Greece,GRC,2023-05-08,0,0,0,0,0,0,0,1,0,0,7,0,111,21,15,75,6,0,1,0
Greece,GRC,2023-05-22,0,0,0,0,0,0,0,0,0,0,5,1,89,41,8,117,4,0,0,0
Greece,GRC,2023-06-05,0,0,0,0,0,0,0,0,0,0,2,0,55,24,2,69,4,0,0,0
Greece,GRC,2023-08-28,0,0,0,0,0,0,0,0,0,0,0,0,43,86,3,29,37,82,0,0
Greece,GRC,2023-09-11,0,0,0,0,0,4,0,0,0,0,0,0,77,154,4,44,58,184,0,0
Guadeloupe,GLP,2021-08-02,24,0,0,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guadeloupe,GLP,2021-08-16,7,0,0,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guadeloupe,GLP,2021-08-30,2,0,0,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,GTM,2021-07-05,0,0,9,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,70
Guatemala,GTM,2021-09-13,0,0,2,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2
Guatemala,GTM,2021-09-27,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Guatemala,GTM,2021-10-11,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,GTM,2022-01-03,0,0,0,9,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,GTM,2022-07-18,0,0,0,0,0,14,38,0,34,56,0,0,0,0,0,0,0,0,0,0
Guatemala,GTM,2022-08-01,0,0,0,0,0,3,18,0,26,84,0,0,0,0,0,0,0,0,0,0
Guatemala,GTM,2022-08-15,0,0,0,0,0,1,8,0,37,118,0,0,0,0,0,0,0,0,0,0
Guatemala,GTM,2022-11-21,0,0,0,0,0,1,0,4,0,36,39,31,0,0,0,0,0,0,0,0
Guatemala,GTM,2022-12-05,0,0,0,0,0,3,0,1,0,31,76,277,0,0,0,0,0,0,1,0
Guatemala,GTM,2022-12-19,0,0,0,0,0,0,0,3,0,6,41,312,0,0,0,0,0,0,0,0
Guatemala,GTM,2023-01-02,0,0,0,0,0,0,0,1,0,5,33,277,4,0,0,0,0,0,0,0
Guatemala,GTM,2023-01-16,0,0,0,0,0,1,0,0,0,5,21,153,4,0,1,0,0,0,0,0
Guatemala,GTM,2023-06-19,0,0,0,0,0,0,0,0,0,0,0,5,143,21,0,0,2,4,0,0
Hong Kong,HKG,2021-03-15,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126
Hong Kong,HKG,2021-12-06,0,0,0,103,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hong Kong,HKG,2021-12-20,0,0,0,69,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-01-03,0,0,0,5,255,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-01-17,0,0,0,9,252,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-01-31,0,0,0,51,81,626,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-02-14,0,0,0,40,13,953,0,0,0,0,0,0,0,0,0,0,0,0,4,0
Hong Kong,HKG,2022-02-28,0,0,0,0,0,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-03-14,0,0,0,0,0,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-03-28,0,0,0,0,0,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-04-11,0,0,0,0,2,456,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-04-25,0,0,0,0,1,180,3,0,0,2,0,0,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-05-09,0,0,0,0,2,304,20,0,4,0,0,0,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-05-23,0,0,0,0,0,315,60,0,12,4,0,0,0,0,0,0,0,0,3,0
Hong Kong,HKG,2022-06-06,0,0,0,0,0,291,94,0,11,52,0,0,0,0,0,0,0,0,3,0
Hong Kong,HKG,2022-06-20,0,0,0,0,0,519,51,0,20,70,0,0,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-07-04,0,0,0,0,0,588,36,0,16,105,0,0,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-07-18,0,0,0,0,0,605,25,0,34,132,0,0,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-08-01,0,0,0,0,0,434,43,3,17,66,0,0,0,0,0,0,0,0,1,0
Hong Kong,HKG,2022-08-15,0,0,0,0,0,350,43,6,24,126,0,0,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-08-29,0,0,0,0,0,281,31,2,52,356,0,0,0,0,0,0,0,0,1,0
Hong Kong,HKG,2022-09-12,0,0,0,0,0,112,20,5,37,416,1,0,0,0,1,0,0,0,1,0
Hong Kong,HKG,2022-09-26,0,0,0,0,0,27,12,3,12,350,10,0,0,0,0,0,0,0,1,0
Hong Kong,HKG,2022-10-10,0,0,0,0,0,17,2,29,16,256,12,11,0,0,0,0,0,0,4,0
Hong Kong,HKG,2022-10-24,0,0,0,0,0,17,0,18,6,220,25,4,0,0,0,0,0,0,10,0
Hong Kong,HKG,2022-11-07,0,0,0,0,0,12,0,6,1,187,38,1,0,0,9,0,0,0,9,0
Hong Kong,HKG,2022-11-21,0,0,0,0,0,31,0,8,0,159,78,6,0,0,29,0,0,0,1,0
Hong Kong,HKG,2022-12-05,0,0,0,0,0,33,0,5,0,126,56,3,0,0,36,0,0,0,3,0
Hong Kong,HKG,2022-12-19,0,0,0,0,0,44,0,22,0,99,53,5,1,0,38,0,0,0,2,0
Hong Kong,HKG,2023-01-02,0,0,0,0,0,63,0,13,0,96,30,2,0,0,34,0,0,0,0,0
Hong Kong,HKG,2023-01-16,0,0,0,0,0,27,0,10,0,50,20,2,2,0,23,0,0,0,0,0
Hong Kong,HKG,2023-02-13,0,0,0,0,0,25,0,19,0,29,15,1,1,0,35,0,0,0,0,0
Hong Kong,HKG,2023-05-08,0,0,0,0,0,1,0,2,0,0,1,2,27,10,5,34,12,4,3,0
Iceland,ISL,2021-04-26,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Iceland,ISL,2021-07-19,6,0,1,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iceland,ISL,2021-08-02,5,1,0,1153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iceland,ISL,2021-08-16,0,0,0,1453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iceland,ISL,2021-08-30,0,0,0,950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iceland,ISL,2021-12-06,0,0,0,323,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iceland,ISL,2021-12-20,0,0,0,627,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iceland,ISL,2022-01-03,0,0,0,436,3125,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iceland,ISL,2022-01-17,0,0,0,66,575,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iceland,ISL,2022-01-31,0,0,0,23,434,597,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iceland,ISL,2022-02-14,0,0,0,3,4,1330,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iceland,ISL,2022-06-20,0,0,0,0,0,40,22,0,8,119,0,0,0,0,0,0,0,0,0,0
Iceland,ISL,2022-07-04,0,0,0,0,0,10,7,0,7,110,0,0,0,0,0,0,0,0,0,0
Iceland,ISL,2022-07-18,0,0,0,0,0,2,1,0,7,152,0,0,0,0,0,0,0,0,0,0
Iceland,ISL,2022-08-01,0,0,0,0,0,0,2,0,17,285,0,0,0,0,0,0,0,0,0,0
Iceland,ISL,2022-08-15,0,0,0,0,0,0,1,0,7,313,0,0,0,0,0,0,0,0,0,0
Iceland,ISL,2022-09-12,0,0,0,0,0,1,0,0,10,199,0,0,0,0,0,0,0,0,0,0
Iceland,ISL,2022-09-26,0,0,0,0,0,3,0,0,6,100,0,0,0,0,0,0,0,0,0,0
Iceland,ISL,2022-10-10,0,0,0,0,0,2,0,3,5,123,3,2,0,0,0,0,0,0,0,0
Iceland,ISL,2022-10-24,0,0,0,0,0,3,0,12,3,99,35,1,0,0,1,0,0,0,0,0
Iceland,ISL,2022-11-07,0,0,0,0,0,3,0,22,0,69,62,3,0,0,0,0,0,0,1,0
Iceland,ISL,2022-11-21,0,0,0,0,0,17,0,38,1,47,121,6,0,0,0,0,0,0,0,0
Iceland,ISL,2022-12-05,0,0,0,0,0,11,0,52,2,54,156,20,0,0,0,0,0,0,0,0
Iceland,ISL,2022-12-19,0,0,0,0,0,1,0,34,0,13,137,13,0,0,3,0,0,0,0,0
Iceland,ISL,2023-01-02,0,0,0,0,0,2,0,27,1,14,108,7,11,0,18,0,0,0,3,0
Iceland,ISL,2023-01-16,0,0,0,0,0,0,0,29,0,7,81,5,12,0,28,0,0,0,2,0
Iceland,ISL,2023-01-30,0,0,0,0,0,0,0,19,0,7,51,2,37,0,30,0,0,0,4,0
Iceland,ISL,2023-02-13,0,0,0,0,0,0,0,4,1,3,23,1,70,0,64,1,0,0,1,0
Iceland,ISL,2023-02-27,0,0,0,0,0,0,0,7,0,2,12,0,63,0,64,2,0,0,4,0
India,IND,2021-03-01,182,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,911
India,IND,2021-03-15,468,36,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1054
India,IND,2021-03-29,779,64,2,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1053
India,IND,2021-04-12,834,40,1,2176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038
India,IND,2021-04-26,607,41,0,4159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509
India,IND,2021-05-10,256,23,0,5452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220
India,IND,2021-05-24,30,2,0,4625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
India,IND,2021-06-07,16,4,0,3528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49
India,IND,2021-06-21,3,6,0,3282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
India,IND,2021-07-05,6,2,0,3391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
India,IND,2021-07-19,1,0,0,3198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
India,IND,2021-08-02,0,0,0,2893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
India,IND,2021-08-16,4,0,1,3002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
India,IND,2021-08-30,3,0,0,3754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
India,IND,2021-09-13,4,0,0,4551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
India,IND,2021-09-27,0,0,0,3987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
India,IND,2021-10-11,2,0,0,4538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
India,IND,2021-10-25,0,0,0,3991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
India,IND,2021-11-08,0,0,0,3628,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
India,IND,2021-11-22,0,0,0,2899,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
India,IND,2021-12-06,2,0,0,3715,44,28,0,0,0,0,0,0,0,0,0,0,0,0,0,28
India,IND,2021-12-20,0,0,0,3270,369,44,0,0,0,0,0,0,0,0,0,0,0,0,0,41
India,IND,2022-01-03,0,0,0,3210,3190,3844,0,0,0,0,0,0,0,0,0,0,0,0,0,22
India,IND,2022-01-17,0,0,0,399,2371,7472,0,0,0,0,0,0,0,0,0,0,0,0,2,4
India,IND,2022-01-31,0,0,0,26,656,7532,0,0,0,0,0,0,0,0,0,0,0,0,5,1
India,IND,2022-02-14,0,0,0,31,287,11260,0,0,0,1,0,0,0,0,0,0,0,0,20,2
India,IND,2022-02-28,0,0,0,22,98,4276,0,0,0,0,0,0,0,0,0,0,0,0,6,9
India,IND,2022-03-14,0,0,0,2,33,1460,0,0,0,0,0,0,0,0,0,0,0,0,3,0
India,IND,2022-03-28,0,0,0,10,10,643,0,0,0,0,0,0,0,0,0,0,0,0,0,6
India,IND,2022-04-11,0,0,0,2,4,479,2,0,0,1,0,0,0,0,0,0,0,0,0,2
India,IND,2022-04-25,0,0,0,1,3,877,9,0,0,0,0,0,0,0,0,0,0,0,1,1
India,IND,2022-05-09,0,0,0,3,1,1218,17,0,4,7,0,0,0,0,0,0,0,0,1,2
India,IND,2022-05-23,0,0,0,4,3,985,52,0,14,18,0,0,0,0,0,0,0,0,1,0
India,IND,2022-06-06,0,0,0,1,0,1354,103,9,22,136,0,0,0,0,0,0,0,0,2,0
India,IND,2022-06-20,0,0,0,1,1,3378,63,178,52,573,0,0,0,0,0,0,0,0,0,1
India,IND,2022-07-04,0,0,0,2,1,3766,35,647,46,1127,0,0,0,0,0,0,0,0,2,2
India,IND,2022-07-18,0,0,0,0,1,2167,6,1132,31,1247,0,0,0,0,0,0,0,0,0,8
India,IND,2022-08-01,0,0,0,3,1,995,2,1544,16,1036,0,0,0,0,0,0,0,0,2,1
India,IND,2022-08-15,0,0,0,0,0,316,1,1770,4,493,0,0,0,0,0,0,0,0,1,1
India,IND,2022-08-29,0,0,0,0,0,116,1,1422,3,115,0,4,0,0,0,0,0,0,8,20
India,IND,2022-09-12,0,0,0,0,0,60,0,1516,2,136,0,61,0,0,1,0,0,0,14,3
India,IND,2022-09-26,0,0,0,1,0,21,0,930,1,37,0,179,0,0,2,0,0,0,9,1
India,IND,2022-10-10,0,0,0,0,0,13,0,488,0,16,3,489,0,0,9,0,0,0,10,0
India,IND,2022-10-24,0,0,0,0,0,3,0,213,1,17,3,436,0,0,7,0,0,0,4,0
India,IND,2022-11-07,0,0,0,0,1,6,0,60,0,3,4,334,0,0,2,0,0,0,1,1
India,IND,2022-11-21,0,0,0,0,0,5,0,52,1,6,7,204,1,0,1,0,0,0,0,0
India,IND,2022-12-05,0,0,0,1,0,1,0,13,0,2,13,76,2,0,5,1,0,0,0,0
India,IND,2022-12-19,0,0,0,0,0,2,0,18,0,7,29,37,1,0,4,5,0,0,0,0
India,IND,2023-01-02,0,0,0,1,0,4,0,41,0,34,59,88,25,0,8,1,10,0,4,4
India,IND,2023-01-16,0,0,0,1,0,3,0,14,0,8,41,91,29,0,13,13,27,0,3,4
India,IND,2023-02-27,0,0,0,0,0,0,0,3,0,1,4,5,40,60,0,17,38,0,0,3
India,IND,2023-03-13,0,0,0,0,0,0,0,0,0,1,0,10,95,383,2,30,118,0,0,0
India,IND,2023-03-27,0,0,0,0,0,1,0,8,0,0,1,20,139,1522,1,58,305,0,0,1
India,IND,2023-04-10,0,0,0,0,0,0,0,2,0,0,1,21,84,1945,0,50,420,0,1,0
India,IND,2023-04-24,0,0,0,0,0,0,0,0,0,0,0,11,35,1848,0,27,416,0,0,0
India,IND,2023-05-08,0,0,0,0,0,0,0,0,0,0,0,3,8,752,0,4,139,0,1,0
